"wage","female","age","educ","exper"
19.66250038,1,27,12,8
19.66250038,1,35,8,20
3.75,1,32,8,17
3.962500095,1,40,6,27
5.418749809,1,40,0,33
8.662500381,0,40,7,26
8.34375,1,37,7,23
19.66250038,1,38,7,24
6.162499905,1,35,6,22
7.5,1,40,9,24
5,1,31,8,16
29.875,1,30,10,13
8.125,0,35,10,18
16.88636398,0,47,6,34
8.662500381,0,56,5,44
8.662500381,1,55,13,35
8.662500381,0,35,10,18
8.199999809,0,28,2,19
4.533333302,0,26,2,17
9.899999619,1,50,8,35
9.899999619,0,28,6,15
6.929999828,1,34,7,20
8.662500381,1,27,12,8
19.13571358,0,46,10,29
9.899999619,1,49,10,32
9.899999619,0,33,10,16
9.899999619,1,30,10,13
14.88333321,0,34,10,17
8.662500381,0,54,5,42
8.34375,1,42,5,30
22.47142792,0,40,5,28
7.142857075,1,47,7,33
6.785714149,0,29,8,14
10,0,47,6,34
18.95624924,1,44,7,30
9,0,40,10,23
6.571428776,0,42,10,25
6.571428776,0,28,10,11
18.5714283,0,39,0,32
7.857142925,0,34,10,17
10,0,41,9,25
8.571428299,1,37,8,22
7.894736767,1,30,9,14
21.39166641,0,37,4,26
6.857142925,0,36,8,21
6.857142925,0,29,10,12
6.857142925,0,32,10,15
10.14285755,0,26,11,8
10.14285755,0,26,10,9
11.4285717,0,30,10,13
11.4285717,0,26,10,9
18.5714283,0,32,8,17
18.5714283,0,32,9,16
9.285714149,0,30,6,17
18.5714283,0,28,9,12
18.5714283,0,30,9,14
6.992856979,0,30,12,11
6.428571224,0,33,6,20
7.278571606,0,27,11,9
7.5,0,36,4,25
13.89375019,0,28,10,11
16.12142944,0,36,10,19
14.97857189,0,40,10,23
7.428571224,0,27,7,13
7.428571224,0,25,6,12
7.428571224,0,30,7,16
7.428571224,0,24,6,11
9.428571701,0,30,12,11
10.9285717,0,30,12,11
8.25,0,32,12,13
9.428571701,0,27,12,8
5.714285851,0,41,10,24
8.571428299,0,33,9,17
8.571428299,0,37,10,20
0.945454538,0,45,1,37
1.204545498,0,31,7,17
0.131818175,0,24,6,11
2.340909004,0,60,0,53
1.454545498,0,24,5,12
1.454545498,0,20,6,7
2.272727251,0,49,1,41
0.909090936,0,19,5,7
1,0,19,5,7
2.227272749,0,43,0,36
2.340909004,0,45,0,38
3.916666746,0,24,7,10
1.42592597,1,24,10,7
2.272727251,0,32,0,25
1.590909123,0,27,5,15
1.636363626,0,26,4,15
1.799999952,0,27,4,16
1.600000024,0,24,3,14
1.818181872,0,54,0,47
1.783333302,0,54,4,43
8.119047165,0,19,3,9
2.045454502,0,34,4,23
1.700000048,0,29,7,15
1.416666627,0,24,7,10
2.25,0,43,3,33
2.25,0,21,8,6
2.25,0,20,8,5
1.799999952,0,56,4,45
1.600000024,0,53,4,42
1.600000024,0,25,4,14
1.75,0,57,0,50
1.681818128,0,50,4,39
1.545454502,0,25,7,11
1.909090877,0,30,6,17
1.409090877,0,27,4,16
1.5,0,38,3,28
7.532608509,0,30,9,14
3.945652246,1,26,9,10
14.88333321,0,34,8,19
8.662500381,1,31,10,14
27.73888969,0,31,10,14
14.88333321,0,39,10,22
11.92222214,0,46,10,29
5.477777958,1,23,9,7
7.416666508,0,36,8,21
24.40555573,0,46,10,29
12.66111088,0,24,10,7
7.699999809,0,23,10,6
16.11874962,0,24,10,7
15.99444485,0,25,10,8
8.61956501,1,21,10,4
8.34375,1,34,6,21
18.99444389,0,26,10,9
7.699999809,1,28,6,15
4.787499905,1,54,5,42
37.78749847,0,32,9,16
22.32500076,1,30,12,11
3.3125,1,44,6,31
5,1,40,9,24
8.34375,0,44,6,31
19.91250038,0,38,9,22
9.581250191,0,48,4,37
6.25,1,48,7,34
16.74374962,0,44,7,30
8.662500381,1,42,9,26
4.912499905,0,25,10,8
8.662500381,0,40,8,25
37.53749847,0,35,8,20
16.74374962,1,32,12,13
28.70624924,1,55,12,36
16.74374962,0,37,8,22
12.99374962,1,30,11,12
4.537499905,0,40,9,24
17.47777748,0,42,7,28
8.34375,1,37,8,22
16.74374962,0,30,8,15
8.662500381,1,26,9,10
8.34375,0,44,8,29
1.681249976,1,42,5,30
8.34375,1,40,7,26
7.699999809,0,37,6,24
8.34375,0,25,10,8
4.537499905,1,44,7,30
2.0625,0,20,0,13
2.0625,0,31,1,23
2.0625,0,44,4,33
2.0625,0,22,1,14
2.0625,0,27,0,20
2.0625,0,34,1,26
2.200000048,0,44,6,31
2.200000048,1,35,3,25
2.0625,0,27,0,20
1.649999976,0,32,4,21
3.391666651,0,34,5,22
2.0625,0,31,3,21
2.0625,0,29,0,22
2.0625,0,18,2,9
2.0625,0,22,0,15
2.0625,0,26,1,18
2.0625,0,20,3,10
2.0625,1,20,2,11
2.0625,0,24,3,14
1.649999976,0,26,6,13
1.649999976,0,49,0,42
1.649999976,0,49,0,42
1.649999976,0,26,5,14
0.625,0,36,0,29
1.649999976,0,31,5,19
1.649999976,0,53,0,46
0.962499976,0,49,3,39
0.962499976,0,38,0,31
0.962499976,0,35,0,28
1.649999976,0,22,2,13
1.649999976,0,29,3,19
0.745535731,1,32,5,20
1.851851821,0,52,2,43
0.740740716,1,32,6,19
0.910000026,0,40,0,33
1.01111114,0,31,2,22
1.043750048,1,30,0,23
1.043750048,1,29,2,20
0.595833361,0,32,0,25
0.910000026,1,27,3,17
1.110000014,0,29,6,16
1.01111114,1,27,6,14
1.241935492,0,49,1,41
0.893750012,1,47,2,38
0.893750012,1,26,0,19
6.678571224,0,44,0,37
0.910000026,1,39,3,29
0.893750012,1,34,5,22
0.893750012,1,32,3,22
1.043750048,1,27,5,15
0.893750012,0,33,8,18
0.893750012,0,28,2,19
0.893750012,1,25,3,15
0.600000024,0,26,9,10
0.766666651,0,32,4,21
0.766666651,1,26,7,12
1.518749952,0,26,6,13
0.893750012,1,22,6,9
0.893750012,1,54,2,45
0.893750012,1,54,0,47
2.520833254,0,38,0,31
0.868055582,0,25,2,16
0.477777779,0,39,1,31
0.477777779,1,32,6,19
7.416666508,0,40,0,33
1.338709712,0,54,0,47
1.043750048,1,49,0,42
0.595833361,0,50,2,41
0.595833361,1,46,5,34
0.496527791,0,29,3,19
1.333333373,0,37,0,30
1.458333373,0,35,2,26
10.3125,0,20,2,11
1.888888836,0,41,1,33
1.156716466,0,43,0,36
2.571428537,0,42,0,35
2.36500001,0,39,0,32
2.5,0,26,0,19
1.72307694,0,49,0,42
1.72307694,0,25,4,14
0.387499988,1,22,4,11
1.266666651,0,29,0,22
1.535087705,0,55,0,48
2.377777815,0,34,2,25
3.055555582,0,38,1,30
2.833333254,0,36,0,29
2.140000105,0,34,0,27
2.023809433,0,40,6,27
2.339999914,0,50,0,43
1.215000033,0,52,0,45
2.299999952,0,24,2,15
2.666666746,0,50,0,43
1.833333373,0,21,3,11
1.833333373,0,18,4,7
2.166666746,0,42,0,35
2.777777672,0,39,3,29
3.662499905,0,35,3,25
8.118749619,1,30,6,17
9.243749619,0,25,10,8
2.912499905,1,21,12,2
10.36874962,0,36,10,19
6.412499905,1,33,11,15
6.050000191,1,24,10,7
4.412499905,0,20,8,5
4.033333302,0,21,3,11
3.15625,1,37,8,22
2.224489689,0,28,6,15
5.037499905,1,47,8,32
4.094594479,0,33,7,19
9.243749619,1,40,8,25
8.34375,0,27,6,14
5.662499905,0,34,7,20
4.787499905,0,37,8,22
5.849999905,1,30,8,15
2.144736767,1,26,9,10
1.412500024,0,25,10,8
3.662499905,0,32,10,15
4.537499905,1,24,10,7
8.662500381,1,32,6,19
5.037499905,1,40,7,26
6.287499905,1,50,4,39
3.413043499,1,27,8,12
5.413043499,1,23,8,8
4.537499905,0,36,7,22
6.929999828,0,45,6,32
3.588888884,1,50,7,36
4.197916508,1,50,5,38
2.427083254,0,21,10,4
8.744791985,0,44,8,29
10,0,54,13,34
7.5,1,49,9,33
9.375,1,36,7,22
15.625,0,45,12,26
8.662500381,0,26,11,8
8.75,0,54,9,38
9.375,1,20,11,2
10,0,21,9,5
9.375,0,49,8,34
9.375,1,37,12,18
8.75,1,32,10,15
6.875,1,29,10,12
8.75,1,35,10,18
6.25,0,29,13,9
4.375,1,25,10,8
10,0,25,11,7
7.5,0,40,12,21
6.25,1,35,10,18
9.375,1,30,10,13
10.625,1,25,10,8
8.75,1,24,11,6
18.75,0,32,6,19
16.25,0,25,12,6
46.66875076,0,23,12,4
10.625,0,57,13,37
11.25,1,53,7,39
16.74374962,0,58,8,43
0.787500024,1,54,7,40
8.75,0,55,6,42
11.875,0,57,6,44
6.875,0,30,9,14
11.74374962,1,28,13,8
16.74374962,0,44,10,27
16.74374962,0,39,10,22
8.125,0,35,12,16
19.02173996,0,50,8,35
7.75,0,30,7,16
9.375,1,28,5,16
6.162499905,0,49,8,34
7.75,0,29,13,9
6.875,0,45,8,30
0.438888878,0,20,8,5
6.25,0,55,8,40
6.25,0,45,13,25
16.875,1,40,5,28
6.118750095,0,51,9,35
12.99374962,1,49,8,34
21.07222176,0,53,13,33
10.55555534,0,23,13,3
26.83124924,0,35,10,18
35.03749847,1,32,5,20
9.337499619,0,29,8,14
5.625,0,40,9,24
4.033333302,0,45,8,30
11.25,0,50,9,34
1.743749976,0,49,8,34
5.493750095,1,50,9,34
47.15000153,1,20,9,4
48.27500153,1,25,8,10
21.875,0,45,12,26
3.216666698,0,38,9,22
12.5,1,45,5,33
14.24374962,0,41,13,21
12.99374962,1,40,13,20
14.86874962,1,34,5,22
0.537500024,0,60,10,43
10.625,0,28,10,11
3.125,0,50,8,35
16.20624924,0,40,9,24
11.74374962,1,49,7,35
6.118750095,0,49,9,33
10.49374962,0,50,9,34
11.71875,0,51,7,37
4.537499905,0,29,8,14
13.11111069,0,38,7,24
8.662500381,0,30,10,13
3.75,0,24,7,10
2.912499905,1,23,8,8
8.693750381,1,40,10,23
8.34375,0,23,8,8
5.055555344,1,39,8,24
8.662500381,0,34,8,19
4.4375,0,32,7,18
3.945652246,0,31,10,14
6,1,27,8,12
4.375,0,28,10,11
8.324999809,0,25,8,10
6.00543499,0,50,6,37
8.662500381,1,24,8,9
0.971428573,0,35,7,21
8.662500381,1,34,10,17
2.026041746,0,22,10,5
3.75,1,26,8,11
4.237500191,0,28,7,14
7.440476418,1,38,7,24
5.9375,0,26,10,9
4.537499905,1,22,6,9
4.537499905,0,43,8,28
4.550000191,1,55,0,48
4.65625,1,42,6,29
8.125,1,23,10,6
8.25,1,43,8,28
4.375,1,30,6,17
8.662500381,0,35,8,20
16.74374962,1,29,12,10
8.34375,0,42,6,29
8.662500381,0,35,10,18
7.21875,1,36,9,20
7.21875,0,35,6,22
8.662500381,1,30,10,13
8.662500381,0,23,10,6
9.375,0,54,8,39
10.71875,1,44,8,29
19.66250038,0,49,6,36
6.1875,0,37,10,20
16.74374962,1,33,10,16
8.662500381,1,25,10,8
7.21875,1,20,8,5
8.662500381,1,56,8,41
7.25543499,1,38,6,25
8.662500381,1,24,9,8
7.532608509,0,50,10,33
11.55000019,1,45,12,26
4.827777863,1,37,5,25
5.625,1,29,8,14
9.375,0,23,10,6
5,1,59,10,42
6.25,0,25,12,6
16.875,0,60,6,47
4.375,1,39,9,23
5.75,1,35,6,22
6.875,1,58,6,45
9.375,1,36,7,22
10,1,25,10,8
7.493750095,0,33,12,14
3.087500095,1,29,10,12
0.833333313,0,30,12,11
13.5714283,1,26,13,6
5,1,31,6,18
1.604166627,1,38,8,23
3.666666746,0,35,0,28
4.6875,0,44,3,34
0.694444418,0,28,2,19
7.699999809,0,34,8,19
0.861111104,0,35,6,22
3.25,0,17,6,4
4.816964149,0,37,7,23
1.785714269,0,49,5,37
3.125,0,28,10,11
5.875,1,27,13,7
13.39500046,0,28,8,13
8.854166985,0,35,10,18
5.555555344,0,53,6,40
5.625,1,31,10,14
2.138888836,0,50,0,43
1.924999952,1,40,0,33
0.893750012,0,22,0,15
4.5625,0,33,8,18
4.5625,0,30,10,13
8.662500381,1,38,10,21
13.953125,0,40,10,23
1.743749976,0,29,10,12
2.993750095,0,50,9,34
7.287499905,0,38,8,23
4.912499905,1,36,10,19
6.037499905,0,59,5,47
4.099999905,1,57,7,43
3.144444466,0,30,9,14
5.287499905,0,45,8,30
3.037499905,1,33,8,18
6.287499905,0,38,8,23
5.493750095,1,36,12,17
8.368749619,1,31,12,12
7.21875,0,40,6,27
19.66250038,0,36,6,23
5.412499905,0,53,6,40
18.16250038,0,43,8,28
4.243750095,0,35,8,20
2.731250048,0,35,6,22
3.885416746,0,45,8,30
21.20624924,0,34,10,17
4.349999905,0,44,5,32
3.799999952,1,48,7,34
8.506944656,0,28,9,12
7.59375,0,54,1,46
3.82857132,1,49,6,36
11.625,0,44,9,28
3.412499905,1,26,10,9
3.787499905,0,26,8,11
10.24374962,1,33,9,17
3.662499905,1,28,10,11
5.662499905,1,52,7,38
7.84375,0,36,6,23
3.611111164,1,32,8,17
4.489130497,1,35,10,18
12.99374962,0,33,9,17
6.175000191,0,29,10,12
12.5,0,36,10,19
4.537499905,0,41,7,27
8.662500381,1,48,9,32
9.473958015,0,54,9,38
1.541666627,1,51,6,38
7.21875,0,22,10,5
6.666666508,0,53,5,41
6.25,1,47,4,36
16.375,0,27,12,8
3.988888979,1,21,11,3
4.963541508,0,52,6,39
3.78125,0,44,8,29
3.229166746,0,24,7,10
5.143750191,1,32,10,15
4.537499905,0,27,8,12
4.094444275,1,25,7,11
4.944444656,1,30,7,16
28.125,0,58,12,39
20,1,56,9,40
22.5,1,32,12,13
15.10416698,0,30,12,11
15.10416698,0,28,12,9
3.700000048,1,30,9,14
3.700000048,1,21,9,5
3.594444513,1,35,8,20
0.474999994,0,42,10,25
8.662500381,1,37,10,20
5.625,1,58,4,47
5.625,0,59,2,50
4.479166508,0,34,9,18
4.166666508,1,30,6,17
6.125,0,35,7,21
4.6875,1,24,9,8
8.393750191,0,45,6,32
5.987500191,1,32,7,18
1.604166627,0,52,5,40
7.699999809,0,52,2,43
1.711111069,0,21,3,11
1.571428537,0,25,6,12
1.399999976,0,35,4,24
3.78125,0,47,6,34
1.924999952,0,27,4,16
8.34375,0,46,4,35
1.924999952,0,24,8,9
1.604166627,0,42,1,34
1.924999952,0,44,4,33
1.604166627,0,32,4,21
5.787499905,0,44,6,31
26.82500076,0,54,8,39
19.50909042,0,25,10,8
4.537499905,0,51,6,38
4.033333302,0,45,3,35
33.36666489,0,28,10,11
6.929999828,0,31,6,18
4.033333302,0,27,9,11
13.39500046,0,44,6,31
7.21875,0,22,7,8
4.243750095,1,29,9,13
3.706249952,0,36,13,16
22.45624924,1,33,13,13
0.411458343,0,39,10,22
4.243750095,1,29,10,12
0.892857134,0,26,3,16
22.65833282,0,39,13,19
17.36874962,1,35,13,15
1.924999952,1,37,6,24
4.537499905,1,58,4,47
5.366666794,1,34,9,18
22.32500076,1,25,12,6
1.41538465,1,27,6,14
7.0625,1,25,10,8
22.95000076,0,20,10,3
5.757143021,1,45,8,30
3.78125,1,37,5,25
3.59375,1,30,7,16
0.794444442,0,60,2,51
4.588889122,0,30,2,21
8.662500381,0,30,10,13
16.54999924,1,58,4,47
6.363636494,0,34,5,22
3.622222185,0,40,5,28
2.383333445,0,23,12,4
5.185714245,0,59,3,49
2.200000048,1,54,3,44
1.401041627,1,31,7,17
6.953125,1,29,5,17
2.583333254,0,25,7,11
4.537499905,1,48,3,38
3.099999905,1,27,9,11
5.775000095,0,52,5,40
2.230000019,1,26,8,11
4.510416508,1,42,12,23
4.776315689,0,36,9,20
3.733333349,1,60,0,53
2.5,0,60,3,50
1.363636374,0,35,7,21
1.010100961,0,22,6,9
1.924999952,0,47,6,34
1.711111069,0,53,5,41
2.291666746,0,20,6,7
1.717171669,0,49,1,41
6.201922894,0,38,3,28
4.537499905,0,35,4,24
6.929999828,0,47,10,30
6.929999828,0,41,8,26
3.799999952,0,59,4,48
1.711111069,0,47,0,40
1.799999952,0,42,0,35
4.033333302,0,32,5,20
9.1875,0,60,3,50
8.888889313,1,35,3,25
8.25,1,41,3,31
8.162500381,1,35,3,25
7.096153736,1,34,4,23
9.1875,1,37,3,27
5.662499905,0,41,8,26
7.114285946,1,33,4,22
10.29374981,0,44,3,34
8.807143211,1,36,5,24
8.236842155,1,46,2,37
8.9375,0,50,5,38
7.452702522,1,43,3,33
7.0625,0,57,5,45
9.25,1,35,4,24
8.851351738,0,41,5,29
5.875,1,37,5,25
5.59375,1,37,2,28
11.76428604,1,34,4,23
8.9375,1,31,6,18
7.8125,1,35,3,25
9.407142639,0,38,5,26
9.82857132,1,34,7,20
6.642857075,0,42,3,32
6.787499905,0,41,8,26
11.14285755,0,39,3,29
10.01875019,0,43,4,32
8.375,1,38,9,22
8.375,1,34,6,21
14.86250019,0,39,2,30
4.4375,0,47,4,36
18.7142849,1,34,4,23
18.4285717,1,34,3,24
11.36250019,1,29,3,19
10,0,40,10,23
7.5,1,35,10,18
16.25,0,50,10,33
7.5,1,48,10,31
14.375,0,37,10,20
14.0625,1,26,10,9
26.25,0,45,10,28
8.75,1,37,10,20
16.25,0,46,10,29
15,1,40,8,25
17.5,0,50,10,33
16.25,1,44,10,27
9.375,0,48,11,30
15,1,42,10,25
13.75,0,47,7,33
15,1,44,11,26
15.9375,0,47,10,30
26.4285717,0,49,13,29
11.5625,1,47,8,32
15,0,44,8,29
15,0,46,12,27
15.75,1,43,9,27
18.4285717,1,55,12,36
15.625,1,35,12,16
20.41666603,0,32,9,16
9.194444656,0,52,3,42
6.875,1,44,4,33
16.25,0,25,10,8
12.17500019,1,45,10,28
14.80000019,0,27,10,10
16.875,1,25,10,8
15.55555534,0,51,10,34
9.5,1,46,9,30
19.6875,0,51,12,32
16.5714283,1,46,10,29
12.5,1,38,10,21
16.625,0,26,10,9
14.375,1,34,9,18
24.16666603,0,26,10,9
15.625,1,24,10,7
21.25,0,39,11,21
18.75,1,37,11,19
6.642857075,0,44,7,30
12.5,1,40,6,27
12,0,39,6,26
9.588889122,1,34,8,19
20,0,47,8,32
14.125,1,42,9,26
21.875,0,46,7,32
25.7142849,1,36,9,20
20,0,49,8,34
15.45625019,1,47,9,31
10.625,0,38,10,21
8.75,1,34,10,17
12.83783817,0,42,13,22
10.625,1,40,12,21
11.25,0,38,10,21
8.125,1,36,10,19
9.375,0,40,11,22
9.375,1,38,11,20
11.25,0,54,12,35
8.75,1,49,11,31
8.125,0,32,10,15
7.5,1,30,10,13
11.25,0,36,10,19
11.25,1,33,10,16
8.75,0,40,10,23
7.5,1,35,10,18
8.125,0,35,7,21
9.375,0,37,10,20
8.125,1,35,9,19
11.25,1,40,10,23
8.125,0,26,10,9
8.125,0,24,10,7
15,0,38,13,18
11.25,1,34,13,14
11.25,1,31,12,12
11.25,0,28,11,10
10,0,42,10,25
10,1,40,10,23
10,0,38,10,21
10,1,35,10,18
10,0,43,10,26
8.75,1,42,10,25
10,0,25,11,7
12.5,1,40,12,21
8.662500381,1,46,13,26
8.75,0,60,12,41
7.5,1,40,10,23
5.625,1,45,6,32
9.5,0,32,10,15
9.375,0,30,11,12
9.375,1,25,11,7
8.75,0,42,10,25
7.5,1,40,9,24
10,0,42,10,25
8.75,1,39,10,22
11.25,0,39,9,23
8.125,1,38,7,24
10,1,38,13,18
9.375,0,38,8,23
7.5,1,37,6,24
8.75,0,52,9,36
5.625,1,48,8,33
8.125,0,26,10,9
11.25,0,25,11,7
8.125,0,42,10,25
7.5,1,40,10,23
7.1875,0,55,9,39
6.875,1,45,9,29
11.25,0,40,11,22
8.125,1,38,10,21
1.333333373,0,47,3,37
23.5714283,0,44,5,32
2.099999905,1,37,5,25
4.912499905,1,37,10,20
4.875,0,36,6,23
3,1,33,5,21
3.811111212,0,40,5,28
2.479591846,0,33,7,19
5.185714245,1,54,10,37
2.25,1,47,0,40
1.204166651,1,38,6,25
2.037499905,0,50,8,35
2.662499905,1,46,9,30
1.412500024,1,43,9,27
1.924999952,0,31,10,14
4.537499905,1,41,8,26
6.32857132,1,35,12,16
2.974999905,1,53,6,40
1.837499976,1,47,6,34
5.185714245,0,45,5,33
5.537499905,0,42,5,30
2.32857132,1,38,6,25
2.32857132,1,31,5,19
1.412500024,1,38,6,25
2.32857132,0,28,8,13
3.875,0,25,9,9
2.037499905,0,49,5,37
1.412500024,1,40,5,28
10.49374962,1,31,10,14
5.418749809,0,27,5,15
4.033333302,1,36,10,19
2.125,1,29,8,14
6.477777958,0,34,4,23
4.875,0,38,2,29
4.287499905,0,40,6,27
5.516666889,0,33,12,14
9.961111069,1,30,12,11
4.883333206,0,30,10,13
6.550000191,0,27,9,11
4.074999809,1,25,10,8
3.150000095,0,43,4,32
0.722222209,0,38,0,31
3.098214388,0,32,3,22
0.9375,1,25,3,15
1.333333373,0,52,1,44
2.856250048,0,16,3,6
5,0,33,5,21
2,0,25,5,13
1.944444418,0,29,8,14
1.666666627,0,52,1,44
3.875,0,34,5,22
3.630000114,0,37,9,21
1.84523809,0,28,2,19
4.537499905,0,33,7,19
8.557692528,0,59,0,52
3.78125,1,29,7,15
3.875,0,34,2,25
6.953125,0,44,1,36
3.875,0,35,3,25
3.875,0,26,8,11
3.780487776,0,40,5,28
8.34375,0,38,5,26
3.875,0,41,5,29
8.34375,0,29,8,14
4.537499905,0,35,5,23
3.875,0,30,5,18
6.675000191,0,36,6,23
6.811224461,0,54,6,41
1.924999952,0,48,7,34
1.868055582,0,47,6,34
5,0,44,6,31
1.602564096,1,35,0,28
2.616071463,0,38,4,27
3.339285612,0,38,9,22
1.814285755,0,41,0,34
0.510714293,0,24,10,7
3.174603224,0,30,8,15
9.5625,0,34,8,19
3.508928537,1,21,5,9
8.301724434,0,38,6,25
1.974358916,0,39,0,32
3.78125,1,45,5,33
4.537499905,1,54,0,47
3.4375,0,28,6,15
19.66250038,0,29,9,13
5.555555344,0,44,6,31
8.125,0,47,5,35
4,0,50,3,40
4,1,49,3,39
8.571428299,0,28,12,9
4.949999809,0,24,10,7
6.25,0,34,10,17
21.66666603,0,56,1,48
6.25,1,54,1,46
3.035000086,0,30,9,14
3.793750048,0,27,7,13
5.833333492,0,32,6,19
5.414999962,0,49,6,36
8.34375,0,35,4,24
8.34375,1,54,4,43
8.662500381,0,32,12,13
3.464999914,0,42,5,30
15.625,0,35,4,24
4.375,0,44,0,37
3.75,0,25,5,13
0.722222209,0,20,10,3
3.75,0,33,4,22
3.59375,0,42,6,29
1.458333373,0,47,4,36
4.074074268,0,38,3,28
2.916666746,0,50,0,43
2.666666746,0,35,4,24
1.666666627,0,35,2,26
2.25,0,54,4,43
5.418749809,0,24,7,10
1.924999952,0,20,4,9
1.953125,0,29,3,19
2,0,33,7,19
1.75,0,50,3,40
3.888888836,0,47,7,33
3.25,0,52,6,39
2.222222328,0,26,3,16
2,0,32,5,20
2,0,51,0,44
2.604166746,0,40,1,32
2.25,0,32,0,25
2.083333254,1,30,0,23
2.168750048,0,43,0,36
1.375,0,33,3,23
1.25,0,31,2,22
1.25,0,34,3,24
2.412499905,1,42,8,27
1.5625,0,39,0,32
14.88333321,0,27,10,10
7.699999809,1,29,6,16
7.699999809,1,24,10,7
4.033333302,1,43,5,31
6.722727299,0,29,6,16
7.699999809,0,32,9,16
2.144444466,1,28,8,13
10.83152199,0,33,10,16
7.699999809,1,24,10,7
7.699999809,0,52,5,40
14.88333321,0,25,8,10
7.699999809,0,48,6,35
6.300000191,0,39,10,22
7.699999809,1,35,9,19
4.033333302,1,37,5,25
7.699999809,0,22,7,8
7.699999809,0,21,8,6
7.699999809,0,20,8,5
4.243750095,1,38,10,21
14.88333321,0,43,10,26
12.375,1,37,10,20
7.875,0,29,10,12
4.125,1,22,6,9
7.699999809,0,29,10,12
17.33680534,0,42,8,27
2.092857122,0,37,8,22
7.699999809,1,39,8,24
7.699999809,0,41,8,26
7.699999809,0,34,5,22
11.55000019,0,29,13,9
3.666666746,1,45,5,33
4.033333302,0,42,10,25
7.699999809,0,35,8,20
7.699999809,1,33,8,18
7.699999809,0,29,8,14
4.033333302,1,28,9,12
3.99545455,0,27,10,10
7.5,0,40,0,33
4.537499905,0,36,9,20
13.39500046,0,50,9,34
12.5,0,28,8,13
6.25,1,23,8,8
7.777777672,0,52,6,39
14.88333321,0,39,10,22
4.033333302,1,36,10,19
7.290540695,0,31,10,14
4.912499905,1,24,10,7
3.287499905,0,22,10,5
9.912500381,0,20,10,3
9.912500381,0,20,10,3
3.662499905,0,20,10,3
7.222222328,0,32,9,16
4.166666508,1,24,10,7
1.033333302,0,21,10,4
9.550000191,0,27,8,12
7.21875,0,45,6,32
4.537499905,0,37,6,24
8.662500381,0,30,6,17
7.699999809,1,43,8,28
7.875,0,47,7,33
5.185714245,1,34,8,19
7.699999809,0,27,8,12
8.34375,1,36,6,23
7.144736767,0,39,8,24
4.537499905,1,47,8,32
8.662500381,0,42,8,27
35.66428757,0,34,8,19
14.465909,0,36,6,23
8.619318008,1,26,8,11
21.98863602,0,42,10,25
14.375,1,41,10,24
7.5,0,38,10,21
1.590909123,1,39,8,24
13.75,1,48,10,31
8,1,42,8,27
7,1,20,10,3
27.13586998,0,34,9,18
8.662500381,1,28,7,14
31.20624924,0,42,9,26
8.662500381,1,38,8,23
4.578125,0,42,8,27
13.953125,1,39,9,23
26.00520897,0,42,9,26
31.20624924,0,44,11,26
5.493750095,0,44,9,28
26.00520897,0,42,9,26
1.428571463,1,24,8,9
10.15625,0,33,10,16
10,1,33,10,16
7.142857075,0,42,7,28
3.125,1,25,6,12
15,0,56,8,41
3.125,1,47,12,28
3.125,1,25,10,8
8.571428299,1,28,6,15
7.777777672,0,32,8,17
15.55555534,0,33,9,17
6.285714149,0,39,8,24
5.428571224,1,38,7,24
8.888889313,0,47,8,32
7.666666508,1,44,8,29
21.25,1,21,9,5
6.25,0,43,10,26
8.75,1,32,12,13
6.666666508,0,39,6,26
6,0,19,7,5
8.75,0,43,7,29
12.14285755,1,43,9,27
8.25,1,52,9,36
13.5714283,1,32,8,17
5,0,42,11,24
20.83333397,0,47,7,33
6.25,1,42,5,30
5.208333492,0,51,7,37
7.5,0,39,10,22
7.5,0,44,9,28
10.41250038,0,39,9,23
4.9375,1,39,7,25
26.52604103,0,36,8,21
7.875,1,28,9,12
16.25,0,46,10,29
6.25,1,42,9,26
4.829545498,0,40,8,25
13.33333302,1,39,4,28
12.5,0,26,8,11
5.681818008,1,24,10,7
6.25,1,49,6,36
0.875,0,42,9,26
3.625,1,38,6,25
16.66666603,0,46,10,29
1.711111069,0,53,0,46
2.200000048,0,50,0,43
1.711111069,0,50,0,43
1.711111069,0,34,1,26
1.878048778,0,56,0,49
6.599999905,0,25,4,14
3.444444418,0,42,0,35
1.711111069,0,42,0,35
1.711111069,0,36,0,29
1.611111164,0,37,0,30
1.611111164,0,56,0,49
1.611111164,0,39,0,32
1.611111164,0,34,0,27
1.611111164,0,24,0,17
1.611111164,1,23,0,16
1.611111164,0,26,0,19
1.611111164,0,51,0,44
1.611111164,0,42,5,30
1.611111164,1,42,2,33
1.611111164,0,44,2,35
1.611111164,1,37,0,30
1.611111164,0,50,0,43
3.815789461,0,26,2,17
1.681249976,1,33,2,24
1.611111164,1,32,2,23
1.611111164,1,26,0,19
1.611111164,1,27,2,18
1.611111164,0,50,0,43
1.611111164,0,33,6,20
1.283333302,0,28,6,15
2.200000048,0,47,3,37
1.283333302,0,25,1,17
2.200000048,0,25,5,13
2.200000048,0,32,5,20
2.200000048,0,35,8,20
1.283333302,0,25,7,11
2.200000048,0,27,4,16
2.200000048,0,22,7,8
2.200000048,0,30,6,17
4.522222042,0,53,1,45
2.200000048,0,48,0,41
4.522222042,0,48,0,41
1.191666722,1,47,0,40
2.200000048,0,25,6,12
2.200000048,0,42,0,35
2.200000048,0,48,0,41
1.283333302,0,32,2,23
2.200000048,0,33,3,23
