"id","year","animal","place","state","numAttacks","Duration","Affected"
2562,1992,"Jellyfish","Borssele","Zeeland",1,0,0
2563,1992,"Squirrel","Los Angeles","CA",1,150,12800
2564,1991,"Squirrel","Northampton","PA",1,0,7300
2565,1991,"Squirrel","Durango","CO",1,0,0
2566,1990,"Bird","Center Township","OH",1,180,250
2567,1989,"Squirrel","Medford","MA",1,45,8764
2568,1989,"Squirrel","Canton","MI",1,0,0
2569,1989,"Bird","Glendale","CA",1,220,730
2570,1987,"Squirrel","Medford","MA",1,0,0
2571,1987,"Squirrel","New York","NY",1,82,0
2572,1987,"Squirrel","Trumbull","CT",1,0,0
2573,1987,"Squirrel","Savage","MN",1,0,1300
2574,1984,"Jellyfish","Fort Pierce","FL",1,0,0
2575,1984,"Jellyfish","Fort Pierce","FL",1,0,0
2576,1983,"Unknown","Austin","TX",1,154,5e+05
2577,1981,"Bird","Punta Gorda","FL",1,0,0
2578,1937,"Jellyfish","Brisbane","QLD",1,0,0
